"name","title","gender","age","culture","dateOfBirth","house","father","mother","heir","spouse","book1","book2","book3","book4","book5","isAliveMother","isAliveFather","isAliveHeir","isAliveSpouse","isMarried","isNoble","numDeadRelations","popularity","deadOrAlive"
"Monford Velaryon","Lord of the Tides","male",NA,"Valyrian",NA,"House Velaryon","","","","",0,1,1,0,0,NA,NA,NA,NA,0,1,0,0.0234113712374581,"dead"
"Moribald Chester","Greenshield","female",NA,"",NA,"House Chester","","","","",0,0,0,1,1,NA,NA,NA,NA,0,1,0,0.020066889632107,"alive"
"Morton Waynwood","Ser","male",NA,"",NA,"House Waynwood","","","","",1,1,1,1,1,NA,NA,NA,NA,0,1,0,0.0367892976588628,"alive"
"Morya Frey","Lady","female",37,"",268,"House Frey","","","","Flement Brax",0,1,1,1,1,NA,NA,NA,1,1,1,0,0.120401337792642,"alive"
"Mullin","Maester","female",NA,"",NA,"Night's Watch","","","","",0,1,1,1,1,NA,NA,NA,NA,0,1,0,0.0234113712374581,"alive"
"Moryn Tyrell","","male",NA,"",NA,"House Tyrell","","","","",1,1,1,1,1,NA,NA,NA,NA,0,0,0,0.140468227424749,"alive"
"Munda","","male",NA,"Free Folk",NA,"","","","","Longspear Ryk",0,0,1,1,1,NA,NA,NA,1,1,0,0,0.0267558528428093,"alive"
"Muttering Bill","","male",NA,"",NA,"Night's Watch","","","","",0,0,1,1,1,NA,NA,NA,NA,0,0,0,0.020066889632107,"dead"
"Mushroom","","male",NA,"",NA,"House Targaryen","","","","",0,0,0,0,0,NA,NA,NA,NA,0,0,0,0.0468227424749163,"alive"
"Murmison","Septon","male",NA,"",NA,"Faith of the Seven","","","","",0,0,1,0,0,NA,NA,NA,NA,0,0,0,0.31438127090301,"dead"
"Mylenda Caron","","male",47,"",258,"House Caron","","","","Petyr Frey",0,1,1,1,0,NA,NA,NA,0,1,0,0,0.107023411371237,"alive"
"Myles Smallwood","Hand of the King","male",NA,"",NA,"House Smallwood","","","","",0,0,1,0,0,NA,NA,NA,NA,0,1,0,0.167224080267558,"alive"
"Myles Mooton","Ser","male",NA,"",NA,"House Mooton","","","","",0,0,1,1,0,NA,NA,NA,NA,0,1,0,0.0267558528428093,"dead"
"Myria Jordayne","","male",NA,"Dornish",NA,"House Jordayne","","","","",0,0,1,1,1,NA,NA,NA,NA,0,0,0,0.0133779264214046,"alive"
"Myles Manwoody","Ser","male",NA,"",NA,"House Manwoody","","","","",0,0,1,1,0,NA,NA,NA,NA,0,1,0,0.0267558528428093,"alive"
"Mysaria","Mistress of whisperers","female",NA,"Lysene",NA,"","","","","",0,0,0,0,0,NA,NA,NA,NA,0,1,0,0.0133779264214046,"alive"
"Myrielle Lannister","","female",NA,"",NA,"House Lannister","","","","",1,1,1,1,1,NA,NA,NA,NA,0,0,0,0.0702341137123745,"alive"
"Noho Dimittis","","male",NA,"Braavosi",NA,"Iron Bank of Braavos","","","","",0,0,0,1,1,NA,NA,NA,NA,0,0,0,0.0133779264214046,"alive"
"Norne Goodbrother","Shatterstone","female",NA,"Ironborn",NA,"House Goodbrother of Shatterstone","","","","",0,1,1,1,1,NA,NA,NA,NA,0,1,0,0.020066889632107,"alive"
"Norbert Vance","Lord of Atranta","male",NA,"",NA,"House Vance of Atranta","","","","",0,0,1,1,1,NA,NA,NA,NA,0,1,0,0.0367892976588628,"alive"
"Nymella Toland","Ghost Hill","female",NA,"Dornish",NA,"House Toland","","","","",0,0,1,1,1,NA,NA,NA,NA,0,1,0,0.0434782608695652,"alive"
"Nysterica","Septa","female",NA,"",NA,"","","","","",0,0,1,1,1,NA,NA,NA,NA,0,0,0,0.0267558528428093,"alive"
"Ollidor","Septon","male",NA,"",NA,"Faith of the Seven","","","","",0,0,0,1,1,NA,NA,NA,NA,0,0,0,0.0167224080267558,"alive"
"Ollo Lophand","","male",NA,"Tyroshi",NA,"Night's Watch","","","","",0,0,1,1,1,NA,NA,NA,NA,0,0,0,0.0367892976588628,"dead"
"Olyvar Frey","","male",24,"",281,"House Frey","","","","",1,1,1,1,1,NA,NA,NA,NA,0,0,1,0.0836120401337792,"alive"
"Omer Blackberry","","female",NA,"",NA,"House Blackberry","","","","",0,0,1,1,1,NA,NA,NA,NA,0,0,0,0.0234113712374581,"alive"
"Olymer Tyrell","Ser","male",NA,"",NA,"House Tyrell","","","","Lysa Meadows",0,0,1,1,0,NA,NA,NA,1,1,1,0,0.130434782608695,"alive"
"Ondrew Locke","Lord of Oldcastle","male",NA,"Northmen",NA,"House Locke","","","","",0,1,1,1,1,NA,NA,NA,NA,0,1,0,0.0367892976588628,"alive"
"Orbert Caswell","Lord Commander of the Night's Watch","male",NA,"",NA,"House Caswell","","","","",0,0,0,1,0,NA,NA,NA,NA,0,1,0,0.0568561872909698,"dead"
"Ordello","Magister of Pentos","female",NA,"Pentoshi",NA,"","","","","",0,0,0,0,1,NA,NA,NA,NA,0,1,0,0.0133779264214046,"dead"
"Omer Florent","Maester","female",NA,"",NA,"","","","","",0,1,1,1,0,NA,NA,NA,NA,0,1,0,0.0702341137123745,"alive"
"Orland of Oldtown","","male",NA,"",NA,"House Baratheon of King's Landing","","","","",0,0,1,1,1,NA,NA,NA,NA,0,0,0,0.00668896321070234,"alive"
"Ormond Yronwood","Yronwood","female",NA,"",NA,"House Yronwood","","","","",0,0,0,0,0,NA,NA,NA,NA,0,1,0,0,"alive"
"Orphan Oss","","female",NA,"",NA,"Night's Watch","","","","",0,0,1,1,1,NA,NA,NA,NA,0,0,0,0.0234113712374581,"dead"
"Osbert Serry","Lord of Southshield","female",NA,"",NA,"House Serry","","","","",0,0,0,1,1,NA,NA,NA,NA,0,1,0,0.0267558528428093,"alive"
"Osmund Frey","","female",8,"",297,"House Frey","","","","",0,1,1,1,0,NA,NA,NA,NA,0,0,0,0.0501672240802675,"alive"
"Oswell Kettleblack","","male",NA,"",NA,"House Kettleblack","","","","",0,0,1,1,1,NA,NA,NA,NA,0,0,0,0.0568561872909698,"alive"
"Ossifer Plumm","Lord","male",NA,"",NA,"House Plumm","","","","Elaena Targaryen",0,0,1,1,1,NA,NA,NA,0,1,1,0,0.0869565217391304,"dead"
"Otho Bracken","Ser","male",NA,"",NA,"House Bracken","","","","",0,0,0,0,0,NA,NA,NA,NA,0,1,0,0.0267558528428093,"alive"
"Ottyn Wythers","Ser","female",69,"",230,"House Wythers","","","","",0,1,1,0,0,NA,NA,NA,NA,0,1,0,0.0434782608695652,"dead"
"Owen Norrey","","female",NA,"Northern mountain clans",NA,"House Norrey","","","","",0,0,1,1,0,NA,NA,NA,NA,0,0,0,0.0301003344481605,"dead"
"Pate of the Blue Fork","Ser","male",NA,"",NA,"House Frey","","","","Amerei Frey",0,1,1,1,0,NA,NA,NA,1,1,1,0,0.170568561872909,"dead"
"Patrek Mallister","","male",NA,"",NA,"House Mallister","","","","",1,1,1,1,1,NA,NA,NA,NA,0,0,0,0.0769230769230769,"alive"
"Patrek Vance","","female",41,"",264,"House Vance","","","","",0,1,1,1,0,NA,NA,NA,NA,0,0,0,0.103678929765886,"alive"
"Perriane Frey","","female",64,"",241,"House Haigh","","","","Leslyn Haigh",0,1,1,1,1,NA,NA,NA,1,1,0,0,0.0735785953177257,"alive"
"Perra Frey","","female",11,"",294,"House Frey","","","","",0,1,1,1,0,NA,NA,NA,NA,0,0,0,0.100334448160535,"alive"
"Perwyn Frey","Ser","male",36,"",269,"House Frey","","","","",1,1,1,1,1,NA,NA,NA,NA,0,1,0,0.0836120401337792,"alive"
"Philip Foote","Ser","male",NA,"",NA,"House Foote","","","","",0,1,1,0,1,NA,NA,NA,NA,0,1,0,0.0501672240802675,"alive"
"Philip Plumm","Lord","male",NA,"",NA,"House Plumm","","","","",0,0,1,1,1,NA,NA,NA,NA,0,1,0,0.0301003344481605,"alive"
"Pono","KhalKo (formerly)","female",NA,"Dothraki",NA,"","","","","",1,1,1,1,1,NA,NA,NA,NA,0,1,0,0.060200668896321,"alive"
"Qarro Volentin","First Sword of Braavos","female",NA,"Braavosi",NA,"","","","","",0,0,0,1,0,NA,NA,NA,NA,0,1,0,0.0133779264214046,"alive"
"Qarlton Chelsted","Master of Coin","male",NA,"",NA,"House Chelsted","","","","",0,0,1,1,0,NA,NA,NA,NA,0,1,0,0.357859531772575,"dead"
"Lord Commander Qorgyle","Lord Commander of the Night's Watch","male",NA,"",NA,"House Qorgyle","","","","",0,0,1,0,0,NA,NA,NA,NA,0,1,0,0.0668896321070234,"dead"
"Quent","","male",NA,"northmen",NA,"House Stark","","","","",1,1,1,1,0,NA,NA,NA,NA,0,0,0,0.0234113712374581,"alive"
"Quenten Banefort","Banefort","male",NA,"",NA,"House Banefort","","","","",1,0,1,1,1,NA,NA,NA,NA,0,1,0,0.0234113712374581,"alive"
"Quenton Hightower","Hightower","male",NA,"",NA,"House Hightower","","","","",0,0,0,1,0,NA,NA,NA,NA,0,1,0,0.00668896321070234,"alive"
"Quentyn Ball","Ser","male",NA,"",NA,"House Ball","","","","",0,0,0,0,0,NA,NA,NA,NA,0,1,0,0.0668896321070234,"dead"
"Quentyn Qorgyle","Sandstone","female",NA,"",NA,"House Qorgyle","","","","",0,0,0,1,1,NA,NA,NA,NA,0,1,0,0.0234113712374581,"alive"
"Quincy Cox","Serthe Knight of Saltpans","male",NA,"",NA,"House Cox","","","","",0,0,0,1,0,NA,NA,NA,NA,0,1,0,0.0334448160535117,"alive"
"Ragwyle","","female",NA,"Free folk",NA,"","","","","",0,1,1,1,1,NA,NA,NA,NA,0,0,0,0.0100334448160535,"alive"
"Ralf Kenning","CastellanCommander","male",NA,"Ironborn",NA,"House Kenning of Harlaw","","","","",0,0,0,1,1,NA,NA,NA,NA,0,1,0,0.0468227424749163,"dead"
"Raymun Redbeard","King-Beyond-the-Wall","male",NA,"free folk",NA,"","","","","",0,0,0,0,0,NA,NA,NA,NA,0,1,0,0,"dead"
"Raynard","Septon","male",NA,"",NA,"Faith of the Seven","","","","",0,0,0,1,1,NA,NA,NA,NA,0,0,0,0.020066889632107,"alive"
"Raynald Westerling","Ser","male",NA,"",NA,"House Westerling","","","","",0,0,1,1,0,NA,NA,NA,NA,0,1,0,0.0702341137123745,"dead"
"Red Alyn of the Rosewood","","male",NA,"",NA,"Night's Watch","","","","",0,0,1,0,0,NA,NA,NA,NA,0,0,0,0.0133779264214046,"dead"
"Raynard Ruttiger","Ser","female",NA,"",NA,"House Ruttiger","","","","",0,0,0,1,1,NA,NA,NA,NA,0,1,0,0.020066889632107,"alive"
"Raymund Frey","Ser","male",41,"",264,"House Frey","","","","Beony Beesbury",0,1,1,1,1,NA,NA,NA,1,1,1,0,0.177257525083612,"alive"
"Regenard Estren","Wyndhall","female",NA,"",NA,"House Estren","","","","",1,0,1,1,1,NA,NA,NA,NA,0,1,0,0.020066889632107,"alive"
"Renly Norcross","","male",9,"",296,"House Norcross","","","","",0,1,1,1,0,NA,NA,NA,NA,0,0,0,0.0836120401337792,"alive"
"Renfred Rykker","Duskendale","male",NA,"",NA,"House Rykker","","","","",0,0,0,1,1,NA,NA,NA,NA,0,1,0,0.0234113712374581,"alive"
"Rhea Royce","Runestone","female",NA,"",NA,"House Royce","","","","Daemon Targaryen",0,0,0,0,0,NA,NA,NA,0,1,1,0,0.0936454849498327,"dead"
"Rennifer Longwaters","Chief Undergaoler","male",NA,"",NA,"House Longwaters","","","","",0,0,0,1,1,NA,NA,NA,NA,0,1,0,0.0167224080267558,"alive"
"Rhea Florent","","female",NA,"",NA,"House Florent","","","","Leyton Hightower",0,1,1,1,0,NA,NA,NA,1,1,0,0,0.107023411371237,"alive"
"Rhogoro","Khalakka","male",NA,"Dothraki",NA,"","","","","",1,0,0,1,0,NA,NA,NA,NA,0,1,0,0.0100334448160535,"alive"
"Rickard Ryswell","","male",NA,"Northmen",NA,"House Ryswell","","","","",0,0,0,1,1,NA,NA,NA,NA,0,0,0,0.040133779264214,"alive"
"Rickard Thorne","Ser","male",NA,"",NA,"House Thorne","","","","",0,0,0,0,0,NA,NA,NA,NA,0,1,0,0.0267558528428093,"dead"
"Rickard Wylde","","female",10,"",295,"House Wylde","","","","",0,1,1,1,0,NA,NA,NA,NA,0,0,0,0.160535117056856,"alive"
"Robert Frey","","female",19,"",286,"House Frey","","","","",0,1,1,1,0,NA,NA,NA,NA,0,0,0,0.060200668896321,"alive"
"Robert Flowers","Ser","male",NA,"",NA,"Kingsguard","","","","",0,0,0,1,0,NA,NA,NA,NA,0,1,0,0.060200668896321,"alive"
"Robert Brax","Ser","female",NA,"",NA,"House Brax","","","","",0,1,1,0,0,NA,NA,NA,NA,0,1,0,0.0468227424749163,"dead"
"Robin Hill","Lord Commander of the Night's Watch","male",NA,"",NA,"Night's Watch","","","","",0,0,1,0,0,NA,NA,NA,NA,0,1,0,0.0568561872909698,"alive"
"Robin Flint","Lord of Flint's Finger","female",NA,"",NA,"House Flint of Widow's Watch","","","","",1,1,1,1,0,NA,NA,NA,NA,0,1,0,0.0501672240802675,"dead"
"Robin Moreland","Lord","male",NA,"",NA,"House Moreland","","","","",0,0,0,1,1,NA,NA,NA,NA,0,1,0,0.0133779264214046,"alive"
"Robin Ryger","Ser","male",68,"",237,"House Ryger","","","","",1,1,1,1,1,NA,NA,NA,NA,0,1,0,0.0735785953177257,"alive"
"Rodrik Flint","Lord Commander of the Night's Watch","male",NA,"",NA,"House Flint","","","","",0,0,1,0,0,NA,NA,NA,NA,0,1,0,0.0635451505016722,"alive"
"Rodrik Stark","King in the North","male",NA,"Northmen",NA,"House Stark","","","","",1,0,0,0,0,NA,NA,NA,NA,0,1,0,0.040133779264214,"alive"
"Rodrik Ryswell","Rills","male",NA,"Northmen",NA,"House Ryswell","","","","",0,0,0,1,1,NA,NA,NA,NA,0,1,0,0.040133779264214,"alive"
"Roger Hogg","Ser","male",NA,"",NA,"House Hogg","","","","",0,0,0,1,0,NA,NA,NA,NA,0,1,0,0.0267558528428093,"alive"
"Rodwell Stark","Winterfell","male",NA,"Northmen",NA,"House Stark","","","","Myriame Manderly",0,1,0,0,0,NA,NA,NA,1,1,1,0,0.130434782608695,"alive"
"Rolland Longthorpe","Longsister","female",NA,"",NA,"House Longthorpe","","","","",0,0,0,1,1,NA,NA,NA,NA,0,1,0,0.0167224080267558,"alive"
"Rolland Uffering","Ser","male",NA,"",NA,"House Uffering","","","","Rohanne Webber",0,0,0,0,0,NA,NA,NA,0,1,1,0,0.0234113712374581,"alive"
"Ronel Rivers","","female",NA,"",NA,"House Frey","","","","",1,1,1,1,1,NA,NA,NA,NA,0,0,0,0.0234113712374581,"alive"
"Ronald Connington","Knight of Griffin's Roost","male",NA,"",NA,"House Connington","","","","",0,0,0,0,1,NA,NA,NA,NA,0,1,0,0.0334448160535117,"alive"
"Ronald Vance","Ser","male",NA,"",NA,"House Vance of Atranta","","","","",0,0,1,1,0,NA,NA,NA,NA,0,1,0,0.0267558528428093,"alive"
"Roro Uhoris","Cobblecat","male",NA,"Tyroshi",NA,"","","","","",0,0,1,0,1,NA,NA,NA,NA,0,1,0,0.020066889632107,"alive"
"Royce Coldwater","Coldwater Burn","female",NA,"",NA,"House Coldwater","","","","",0,0,0,1,0,NA,NA,NA,NA,0,1,0,0.00668896321070234,"alive"
"Rufus Leek","Ser","female",NA,"",NA,"House Leek","","","","",0,0,0,1,1,NA,NA,NA,NA,0,1,0,0.0267558528428093,"alive"
"Rugen","Undergaoler","male",NA,"",NA,"","","","","",1,0,1,1,0,NA,NA,NA,NA,0,1,0,0.0234113712374581,"alive"
"Runcel Hightower","Lord Commander of the Night's Watch","male",NA,"",NA,"House Hightower","","","","",0,0,1,0,0,NA,NA,NA,NA,0,1,0,0.0535117056856187,"alive"
"Rupert Brax","Ser","male",NA,"",NA,"House Brax","","","","",0,1,1,0,0,NA,NA,NA,NA,0,1,0,0.040133779264214,"dead"
"Rycherd Crane","Ser","female",NA,"",NA,"House Crane","","","","Rylene Florent",0,1,1,1,0,NA,NA,NA,1,1,1,0,0.0702341137123745,"alive"
"Ryam Redwyne","Ser","male",NA,"",NA,"House Redwyne","","","","",1,1,1,1,0,NA,NA,NA,NA,0,1,0,0.364548494983277,"dead"
"Ryam Florent","Ser","male",NA,"",NA,"House Florent","","","","",0,1,1,1,0,NA,NA,NA,NA,0,1,0,0.0635451505016722,"alive"
"Ryger Rivers","","male",NA,"",NA,"House Frey","","","","",1,1,1,1,1,NA,NA,NA,NA,0,0,1,0.0234113712374581,"alive"
"Ryella Frey","","female",11,"",294,"House Frey","","","","",0,1,1,1,0,NA,NA,NA,NA,0,0,0,0.137123745819397,"alive"
"Ryella Royce","","female",NA,"",NA,"House Royce","","","","Arwood Frey",0,1,1,1,0,NA,NA,NA,1,1,0,0,0.140468227424749,"alive"
"Rylene Florent","","female",NA,"",NA,"House Florent","","","","Rycherd Crane",0,1,1,1,0,NA,NA,NA,1,1,0,0,0.0702341137123745,"alive"
"Ryon Allyrion","Ser","male",NA,"Dornish",NA,"House Allyrion","","","","Ynys Yronwood",0,0,1,1,1,NA,NA,NA,1,1,1,0,0.0535117056856187,"alive"
"Saera Targaryen","Princess","male",100,"Valyrian",61,"House Targaryen","","","","",0,0,0,0,0,NA,NA,NA,NA,0,1,0,0.0702341137123745,"dead"
"Sallei Paege","","female",NA,"",NA,"House Paege","","","","Jammos Frey",0,1,1,1,0,NA,NA,NA,1,1,0,0,0.0802675585284281,"alive"
"Sandor Frey","","female",18,"",287,"House Frey","","","","",0,1,1,1,0,NA,NA,NA,NA,0,0,0,0.147157190635451,"alive"
"Sarya Whent","Lady","female",NA,"",NA,"House Whent","","","","Walder Frey",0,1,1,1,1,NA,NA,NA,1,1,1,0,0.0301003344481605,"alive"
"Sarra Frey","","female",20,"",285,"House Frey","","","","",0,1,1,1,0,NA,NA,NA,NA,0,0,0,0.137123745819397,"alive"
"Sawane Botley","Lordsport","male",NA,"Ironborn",NA,"House Botley","","","","",0,1,1,1,0,NA,NA,NA,NA,0,1,0,0.0903010033444816,"dead"
"Scolera","Septa","female",NA,"",NA,"Faith of the Seven","","","","",0,0,0,1,1,NA,NA,NA,NA,0,0,0,0.0167224080267558,"alive"
"Sebaston Farman","Fair Isle","male",NA,"Westerman",NA,"House Farman","","","","",0,0,0,1,1,NA,NA,NA,NA,0,1,0,0.020066889632107,"alive"
"Selwyn Tarth","","male",60,"",245,"House Tarth","","","","",0,1,1,1,1,NA,NA,NA,NA,0,0,0,0.0635451505016722,"alive"
"Selmond Stackspear","Lord","female",NA,"",NA,"House Stackspear","","","","",0,0,1,1,1,NA,NA,NA,NA,0,1,0,0.020066889632107,"alive"
"Serala","Duskendale","female",NA,"Myrish",NA,"House Darklyn","","","","Denys Darklyn",0,0,0,1,0,NA,NA,NA,1,1,1,0,0.0434782608695652,"alive"
"Serwyn of the Mirror Shield","Ser","male",NA,"",NA,"Kingsguard","","","","",0,0,0,0,0,NA,NA,NA,NA,0,1,0,0,"alive"
"Serra Frey","","female",20,"",285,"House Frey","","","","",0,1,1,1,0,NA,NA,NA,NA,0,0,0,0.137123745819397,"alive"
"Shella Whent","Harrenhal","female",NA,"Rivermen",NA,"House Whent","","","","Walter Whent",1,1,1,1,1,NA,NA,NA,1,1,1,1,0.0802675585284281,"dead"
"Shierle Swyft","","female",NA,"",NA,"House Swyft","","","","Melwyn Sarsfield",0,0,1,1,0,NA,NA,NA,1,1,0,0,0.0267558528428093,"alive"
"Shiera Crakehall","","female",NA,"",NA,"House Crakehall","","","","Damion Lannister",0,0,1,1,1,NA,NA,NA,1,1,0,0,0.0668896321070234,"alive"
"Shirei Frey","","female",13,"",292,"House Frey","","","","",0,1,1,1,1,NA,NA,NA,NA,0,0,0,0.0434782608695652,"alive"
"Simon Staunton","Ser","male",NA,"",NA,"House Staunton","","","","Rohanne Webber",0,0,0,0,0,NA,NA,NA,0,1,1,0,0.0167224080267558,"alive"
"Sigfryd Harlaw","Master of Harlaw Hall","male",NA,"Ironborn",NA,"House Harlaw of Harlaw Hall","","","","",0,0,0,1,1,NA,NA,NA,NA,0,1,0,0.0635451505016722,"alive"
"Lord Staunton","Rook's Rest","male",NA,"",NA,"House Staunton","","","","",0,0,0,0,0,NA,NA,NA,NA,0,1,0,0.0167224080267558,"dead"
"Stannis Seaworth","","male",16,"",289,"House Seaworth","","","","",0,1,1,1,1,NA,NA,NA,NA,0,0,0,0.0568561872909698,"alive"
"Steffon Seaworth","","male",12,"",293,"House Seaworth","","","","",0,1,1,1,1,NA,NA,NA,NA,0,0,0,0.0635451505016722,"alive"
"Steffon Frey","","female",42,"",263,"House Frey","","","","",0,1,1,1,0,NA,NA,NA,NA,0,0,0,0.100334448160535,"alive"
"Steffon Swyft","Ser","male",NA,"",NA,"House Swyft","","","","",0,0,1,1,1,NA,NA,NA,NA,0,1,0,0.0301003344481605,"alive"
"Steffon Darklyn","Ser","female",NA,"",NA,"House Darklyn","","","","",0,0,0,0,0,NA,NA,NA,NA,0,1,0,0.0936454849498327,"dead"
"Steffon Stackspear","Ser","female",NA,"",NA,"House Stackspear","","","","",0,0,1,1,0,NA,NA,NA,NA,0,1,0,0.020066889632107,"alive"
"Sumner Crakehall","Crakehall","male",NA,"",NA,"House Crakehall","","","","",0,0,1,1,0,NA,NA,NA,NA,0,1,0,0.0267558528428093,"alive"
"Sylas Flatnose","King of the Iron Islands","male",NA,"Ironborn",NA,"","","","","",0,0,0,1,0,NA,NA,NA,NA,0,1,0,0.0100334448160535,"alive"
"Sybell Spicer","Crag","female",NA,"",NA,"House Spicer","","","","Gawen Westerling",0,0,1,1,0,NA,NA,NA,1,1,1,0,0.0869565217391304,"alive"
"Symon Santagar","Ser","male",NA,"",NA,"House Santagar","","","","",0,0,0,1,1,NA,NA,NA,NA,0,1,0,0.0167224080267558,"alive"
"Sybelle Glover","Deepwood Motte","female",NA,"Northmen",NA,"House Locke","","","","Robett Glover",0,1,1,1,1,NA,NA,NA,1,1,1,0,0.0702341137123745,"alive"
"Sylwa Paege","","female",NA,"",NA,"House Paege","","","","Whalen Frey",0,1,1,1,0,NA,NA,NA,1,1,0,0,0.0802675585284281,"alive"
"Symon Hollard","Ser","male",NA,"",NA,"House Hollard","","","","",0,0,0,1,0,NA,NA,NA,NA,0,1,0,0.0434782608695652,"alive"
"Symond Templeton","Ser","female",NA,"",NA,"House Templeton","","","","",0,0,0,1,1,NA,NA,NA,NA,0,1,0,0.0301003344481605,"alive"
"Symond Frey","","male",48,"",252,"House Frey","","","","Betharios of Braavos",0,1,1,1,1,NA,NA,NA,1,1,0,0,0.20066889632107,"dead"
"Tallad","Ser","male",NA,"",NA,"House Baratheon of King's Landing","","","","",0,1,1,1,1,NA,NA,NA,NA,0,1,0,0.0468227424749163,"alive"
"Tanton Fossoway","Ser","female",NA,"",NA,"House Fossoway of Cider Hall","","","","",0,1,1,1,1,NA,NA,NA,NA,0,1,0,0.0234113712374581,"alive"
"Ternesio Terys","Captain","male",NA,"Braavosi",NA,"","","","","",0,0,1,1,0,NA,NA,NA,NA,0,1,0,0.0234113712374581,"alive"
"Terrence Kenning","Kayce","female",NA,"",NA,"House Kenning of Kayce","","","","",0,0,1,1,1,NA,NA,NA,NA,0,1,0,0.0167224080267558,"alive"
"Theodan Wells","Ser","female",NA,"Northmen",NA,"House Wells","","","","",0,0,0,1,1,NA,NA,NA,NA,0,1,0,0.0167224080267558,"alive"
"Terrence Toyne","Ser","male",NA,"",NA,"House Toyne","","","","",0,0,1,1,1,NA,NA,NA,NA,0,1,0,0.040133779264214,"dead"
"Theodore Tyrell","Ser","male",NA,"",NA,"House Tyrell","","","","Lia Serry",0,0,1,1,0,NA,NA,NA,1,1,1,0,0.137123745819397,"alive"
"Theomar Smallwood","Acorn Hall","male",NA,"",NA,"House Smallwood","","","","Ravella Swann",0,0,1,1,1,NA,NA,NA,1,1,1,0,0.0434782608695652,"alive"
"Theomore Harlaw","Lord of the Ten TowersLord Harlaw of HarlawHarlaw of Harlaw","male",NA,"",NA,"House Harlaw","","","","",0,0,0,1,0,NA,NA,NA,NA,0,1,0,0.0535117056856187,"alive"
"Tim Tangletongue","","female",NA,"",NA,"Night's Watch","","","","",0,0,1,1,1,NA,NA,NA,NA,0,0,0,0.0133779264214046,"alive"
"Three-Tooth","Ten Towers","female",NA,"Ironborn",NA,"House Harlaw","","","","",0,0,0,1,0,NA,NA,NA,NA,0,1,0,0.0100334448160535,"alive"
"Titus Peake","Starpike","male",NA,"",NA,"House Peake","","","","Margot Lannister",0,0,1,1,1,NA,NA,NA,1,1,1,0,0.020066889632107,"alive"
"Tion Frey","","male",20,"",279,"","","","","",1,1,1,1,1,NA,NA,NA,NA,0,0,0,0.120401337792642,"dead"
"Todder","","male",NA,"",NA,"Night's Watch","","","","",1,1,1,0,1,NA,NA,NA,NA,0,0,0,0.0367892976588628,"alive"
"Tomard","","male",49,"northmen",249,"House Stark","","","","",1,1,1,0,1,NA,NA,NA,NA,0,0,0,0.0635451505016722,"dead"
"Tommen Costayne","Three Towers","female",NA,"",NA,"House Costayne","","","","",0,0,0,1,0,NA,NA,NA,NA,0,1,0,0.00668896321070234,"alive"
"Torbert","Septon","male",NA,"",NA,"Faith of the Seven","","","","",0,0,0,1,1,NA,NA,NA,NA,0,0,0,0.0167224080267558,"alive"
"Torren Liddle","The LiddleLord Liddle","female",NA,"Northern mountain clans",NA,"House Liddle","","","","",0,0,0,1,1,NA,NA,NA,NA,0,1,0,0.020066889632107,"alive"
"Torwynd","","male",NA,"Free Folk",NA,"","","","","",0,0,1,1,1,NA,NA,NA,NA,0,0,0,0.0267558528428093,"dead"
"Trebor Jordayne","Lord of the Tor","female",NA,"",NA,"House Jordayne","","","","",0,0,0,1,1,NA,NA,NA,NA,0,1,0,0.0167224080267558,"alive"
"Tremond Gargalen","Salt Shore","female",NA,"Dornish",NA,"House Gargalen","","","","",0,0,1,1,1,NA,NA,NA,NA,0,1,0,0.0234113712374581,"alive"
"Tristan Mudd","Lord Commander of the Night's Watch","male",NA,"",NA,"House Mudd","","","","",0,0,1,0,0,NA,NA,NA,NA,0,1,0,0.0535117056856187,"alive"
"Triston of Tally Hill","Ser","female",NA,"",NA,"House Sunglass","","","","",0,0,1,1,1,NA,NA,NA,NA,0,1,0,0.0301003344481605,"alive"
"Triston Farwynd","Sealskin Point","female",NA,"Ironborn",NA,"House Farwynd","","","","",0,0,0,1,1,NA,NA,NA,NA,0,1,0,0.0133779264214046,"alive"
"Triston Sunderland","Three Sisters","male",NA,"",NA,"House Sunderland","","","","",0,0,0,1,1,NA,NA,NA,NA,0,1,0,0.0301003344481605,"alive"
"Tybolt Hetherspoon","Ser","male",NA,"",NA,"House Hetherspoon","","","","",0,0,0,1,1,NA,NA,NA,NA,0,1,0,0.0100334448160535,"alive"
"Tybolt Crakehall","Ser","male",NA,"",NA,"House Crakehall","","","","",0,0,1,1,0,NA,NA,NA,NA,0,1,0,0.0234113712374581,"alive"
"Tybolt Lannister","Ser","male",NA,"Westerman",NA,"House Lannister","","","","Teora Kyndall",0,0,0,0,0,NA,NA,NA,1,1,1,0,0.0769230769230769,"dead"
"Tyana Wylde","","female",NA,"",NA,"House Wylde","","","","Aenys Frey",0,1,1,1,0,NA,NA,NA,0,1,0,0,0.0501672240802675,"alive"
"Tyta Frey","","female",36,"",269,"House Frey","","","","",0,1,1,1,1,NA,NA,NA,NA,0,0,0,0.0869565217391304,"alive"
"Tyrek Lannister","","male",13,"",286,"House Lannister","","","","Ermesande Hayford",1,1,1,1,1,NA,NA,NA,1,1,0,0,0.133779264214046,"dead"
"Tysane Frey","","female",13,"",292,"House Frey","","","","",0,1,1,1,0,NA,NA,NA,NA,0,0,0,0.0836120401337792,"alive"
